username,content,date,userlocation,likecount,retweetcount,followers,url
AntonTramal,"Ja się kurwa dziwie dlaczego wczoraj grał Bereszyński. Przynajmniej 3 bramki stracone idą na jego konto! Kędziora nawet nie gra. Idźcie z tym Sousą, on jest odpowiedzialny za wyniki przypominam! #SWEPOL #POLSWE",2021-06-24 09:24:54+00:00,Strzegom,1,0,2,https://twitter.com/AntonTramal/status/1407993123448492033
jarek1908,Kiedy wreszcie możesz jechać na wakacje #POLSWE #EURO2020 https://t.co/86JX5TQUt4,2021-06-24 09:22:35+00:00,,3,0,121,https://twitter.com/jarek1908/status/1407992540150833155
MarekJozefiak,"Polska - Szwecja: 77:22 

Szkoda, że to statystyka ofiar śmiertelnych wypadków drogowych na milion mieszkańców. 

Wyciągajmy wnioski, i gońmy liderów. Czas na wyższe mandaty drogowe! 

#POLSWE #BRD #CzasMinął https://t.co/OKTVWIhWe0",2021-06-24 09:19:32+00:00,"Warszawa, Mazowieckie",71,18,4096,https://twitter.com/MarekJozefiak/status/1407991773725696004
dikjot1,Kto ma być trenerem repr. Polski?🤔🇵🇱⚽️ @AlicjaRoslan @JakubPaluszkie4 @D__Stachowiak @BiaZico @korneliaxcaq @SylwekB2  @Magda05918180 @Atompa2 @Magdale82243948 @JuliaGlowin #strefaeuro #tvpsport @WujaJurek @Daria70648453 @wezyk_jan @Japa96857223 @rutekout @wojtek1971w #POLSWE,2021-06-24 09:19:19+00:00,"Polska,Galicja",2,0,284,https://twitter.com/dikjot1/status/1407991717572317186
aatamixxx,Też w Was to jeszcze siedzi? :/ #POLSWE,2021-06-24 09:18:25+00:00,"Onionland, PL",2,0,38,https://twitter.com/aatamixxx/status/1407991493143445505
Nitrov01,"Indywidualne statystyki po fazie grupowej #EURO2020 wybranych Polaków:

- Piotr Zieliński, 33 przebiegnięte km (7. miejsce)
- Robert Lewandowski, 12 strzałów (1. miejsce)
- Piotr Zieliński, 14 wykonanych rzutów rożnych(2.)

I to by było chyba na tyle.

#strefaeuro #polswe #swepol",2021-06-24 09:17:21+00:00,,3,0,195,https://twitter.com/Nitrov01/status/1407991221734236162
p_kolczu,No i może głównie tutaj leży problem? #POLSWE #SWEPOL https://t.co/HTCuLCrQh5,2021-06-24 09:14:43+00:00,"Złoczew, Polska",0,0,90,https://twitter.com/p_kolczu/status/1407990561416663041
dave_k_89,Czy z trenerem #Sousa będziemy mieć wszyscy narodowy Katar grudniem 2022 :)? @BorekMati @K_Stanowski @Sportowy_Kanal #pzpn @LaczyNasPilka @BoniekZibi #POLSWE #SWEPOL,2021-06-24 09:13:13+00:00,"Rzeszów, Polska",0,0,16,https://twitter.com/dave_k_89/status/1407990184537464835
mojanorwegia,"Lewandowskiemu przypisuje się najpiękniejsze bramki i... niewykorzystanie 100-procentowych sytuacji. ⬇️

#svpol #EURO2020 #pol #POLSVK #POLSWE #PotopSzwedzki 

https://t.co/FDSVvWOfRe",2021-06-24 09:07:16+00:00,"Norway, Poland",0,0,552,https://twitter.com/mojanorwegia/status/1407988685870714880
Ewa05925220,"#POLSWE Pamiętajmy że Polska reprezentacja zagrała bez kilku zawodników z pierwszego składu, nie było Piątka, Milika w obronie też były braki. Chciała bym zobaczyć co Sousa da radę zrobić mając do dyspozycji wszystkich zawodników.",2021-06-24 09:06:37+00:00,,2,2,0,https://twitter.com/Ewa05925220/status/1407988520849977347
altoanonim,"@ABNPoland, już w pierwszych minutach #POLSWE widać było że ktoś przejął i przekazał Szwedom moją PRYWATNĄ wiadomość do @lewy_official o ze strategią na mecz o treści: ""wystarczy strzelić o 1 bramkę więcej niż oni"". Proszę o wszczęcie śledztwa!",2021-06-24 09:05:25+00:00,Polska,0,0,250,https://twitter.com/altoanonim/status/1407988220109930497
Salon24pl,"""Po co zmieniać coś, co świetnie działa"" - ironizuje po meczu #POLSWE #SWEPOL #EURO2020  Grzegorz Gembalski

https://t.co/rGqwF97UxU",2021-06-24 09:02:59+00:00,Polska,0,0,22626,https://twitter.com/Salon24pl/status/1407987607875866625
Nitrov01,"Przeglądam sobie statystyki po fazie grupowej #EURO2020 i jedna z nich szczególnie rzuciła mi się w oczy.

Liczba strzałów celnych:
🇸🇰Słowacja - 2
Przypomnę, że Słowacy strzelili w sumie 2 gole (oba w meczu z Polską)

#strefaeuro #POLSWE #POL",2021-06-24 09:02:42+00:00,,0,0,195,https://twitter.com/Nitrov01/status/1407987536190918656
swinx30,"@unky23 @NocnaLiga @p_wasowski Szczęsny - nieszczęsny👎
Bereszynski - RB👍 CB👎
Bednarek 👎
Z Glikiem jak z Babą, z nim źle bez niego gorzej.
Krycha hamulcowy 👎
Skrzydła - jak u kury, niby są ale nie fruwają. 
Klich/Zielu-dadzą radę, lepszych nie ma. 
Lewy - 🐐
Wróci Bielik,Góral będzie ok. #POLSWE
#EURO2020",2021-06-24 09:00:27+00:00,"England, United Kingdom",1,1,42,https://twitter.com/swinx30/status/1407986971792846848
_x0ffie,Jak wam się podoba kochani #POLSWE #LewanGOLski #polskaszwecja https://t.co/KLGn7LeXJG,2021-06-24 08:52:24+00:00,Zaun/ Piltover,1,0,736,https://twitter.com/_x0ffie/status/1407984942584315905
aficioonadaa,"kiedy już wczoraj traciłeś nadzieję, ale zobaczyłeś, jak Lewy zapieprza z akcjami i strzela 2 gole #POLSWE https://t.co/1QbNOmbYOa",2021-06-24 08:51:13+00:00,,4,2,442,https://twitter.com/aficioonadaa/status/1407984647250841601
MaciejGdynia,Agar próbuje  odreagować mecz #POLSWE .... https://t.co/8E4wFIYncQ,2021-06-24 08:49:22+00:00,Polska,8,0,6901,https://twitter.com/MaciejGdynia/status/1407984180693286913
_Moonligth_Bae_,"wczoraj z dziewczynami w pracy odpaliliśmy sobie mecz na ipadach i jak Polacy strzelili gola to wszystkie krzyczały ""hurra! "" ale jak  okazało się, że nie uznali tego gola to wszystkie takie nagle ""kuuurwa! "" XDDD 
#POLSWE",2021-06-24 08:48:12+00:00,,4,1,3432,https://twitter.com/_Moonligth_Bae_/status/1407983885615513602
OloCzarny,"Dokładnie 3 lata temu przegraliśmy na Mistrzostwach Świata w Rosji 3:0 z Kolumbią (nie wyszliśmy z grupy).
Dziś FB mi przypomniał. 
Od tego czasu nie zmieniło się praktycznie nic. 

#EURO2020 
#POLSWE https://t.co/fnk2wl7hTk",2021-06-24 08:40:32+00:00,"Wrocław, Polska",20,0,23700,https://twitter.com/OloCzarny/status/1407981958542630913
zycienawyjezdzi,"Jak bardzo trzeba mieć zryty czerep, by coś takiego pisać 😂😂😂 #POL #Euro2020 #SWEPOL #POLSWE https://t.co/8aACcbyiGu",2021-06-24 08:35:13+00:00,Warsaw / Tychy,60,3,1713,https://twitter.com/zycienawyjezdzi/status/1407980621654278145
Acinoyx,Najlepszy komentarz dotyczący ⤵️ #POLSWE #POL #EURO2020 https://t.co/iy809BUh5B,2021-06-24 08:32:16+00:00,Poland,3,0,287,https://twitter.com/Acinoyx/status/1407979879379918849
JanIIISobiesk16,"Trzeba powiedzieć, że @BoniekZibi zmarnował dziesięciolecie, w którym mieliśmy najlepszego napastnika świata. 

 #EURO2020 #pzpn #POLSWE #SWEPOL",2021-06-24 08:31:21+00:00,,4,0,63,https://twitter.com/JanIIISobiesk16/status/1407979647363604480
Remik1996,To jest aż przerażające jak polscy kibice innych dyscyplin cieszą się że piłkarze znowu przegrali 🙄🤐😬 #EURO2020 #POL #POLSWE #strefaeuro #StrefaKibica,2021-06-24 08:23:28+00:00,"Bydgoszcz, Polska",4,0,322,https://twitter.com/Remik1996/status/1407977661113286659
tadeuszowca,"@PilkaNozna_pl Dużo lepsza gra w ofensywie w meczu #POLSWE,atak pozycyjny funkcjonuje, boki były słabe zwłaszcza w defensywie.Stwarzanie sytuacji na plus oprócz meczu ze Słowacją.Widać myśl Sousy a to ważne.Późno zgrywała się obrona na trzech,Sousa miał przejąć kadrę wcześniej.Jest szansa.. https://t.co/HuJL3lvTj3",2021-06-24 08:19:02+00:00,Śląskie,0,0,99,https://twitter.com/tadeuszowca/status/1407976546019782665
matiskoki,"Boniek jak zwykle umie tylko pięknie mówić, a tak naprawdę to jest JEGO wina. Nie Paulo Sousy, który był zatrudniony od stycznia tego roku. Teraz zawija dupę na emeryturę Boniek, a my mamy się martwić, kto nas przygotuje na el. MŚ w Katarze. Zajebiście. #POLSWE",2021-06-24 08:12:42+00:00,"Bydgoszcz, Polska",1,1,104,https://twitter.com/matiskoki/status/1407974955552231424
kuba_kacprzak,"Warto zwrócić uwagę na pewien szczegół. Po meczu #POLSWE @lewy_official potrafił dokładnie opisać jaki błąd popełnił przy akcji z dwoma strzałami w poprzeczkę. Wiedział dokładnie co poszło nie tak. Tymczasem od innych słyszeliśmy, że... zabrakło szczęścia.",2021-06-24 08:08:34+00:00,Łódź,4,0,1539,https://twitter.com/kuba_kacprzak/status/1407973912206581760
kuba_kacprzak,"Zielińskim, Krychowiakiem i Lewandowskim, wygląda to u nas bardzo ubogo. Na mecz #POLSWE z 15 graczy, którzy zagrali, tak przedstawia się bilans w europejskich rozgrywkach (nie brałem pod uwagę eliminacji do pucharów): https://t.co/dywgCPoUT7",2021-06-24 08:08:33+00:00,Łódź,0,0,1539,https://twitter.com/kuba_kacprzak/status/1407973908897206272
PsychoJaga,Euro2020 a my odpadamy w 2021! #POLSWE #PoL jedyny sluszny wniosek,2021-06-24 08:01:06+00:00,"Chicago, IL",0,0,395,https://twitter.com/PsychoJaga/status/1407972032567037953
Leszek,"Dzień dobry przegrywy, jak się macie? #POLSWE",2021-06-24 07:45:54+00:00,Sopot,4,1,5780,https://twitter.com/Leszek/status/1407968207277903876
Salon24pl,"Żal najbardziej uzdolnionego pokolenia od 40 lat z najlepszym napastnikiem wszechczasów na czele - pisze Wiktor Janowycz #EURO2020 #SWEPOL #POLSWE 

https://t.co/OGHE2Zovoh",2021-06-24 07:44:12+00:00,Polska,3,0,22626,https://twitter.com/Salon24pl/status/1407967780566093825
tadeuszowca,"@wichniarek18 praktycznie zgadzam się z każdą Twoją oceną po meczu #POLSWE wystawioną #POL zawodnikom, jedynie dałbym 3 Puchaczowi z Jóźwiakiem obydwaj słabiutko bardzo. Oglądałem teraz #cafeeuro, wypadłeś doskonale, naprawdę. Chce się Ciebie słuchać i oglądać👏Brawo Artur 👑 👏 https://t.co/A9rYvNnZzI",2021-06-24 07:42:47+00:00,Śląskie,0,0,99,https://twitter.com/tadeuszowca/status/1407967424713039872
TomqTomq1,"Smieszy mnie gównoburza po meczu #POLSWE. Wszyscy piłkarze, łacznie z Roberciggiem pojechali po kablach preparatem od johnSSona, a później zdziwko wśród kibiców i dziennikarzy, że brakowało tchu czy koncentracji 🤡🤡🤡. #SzczepimySię",2021-06-24 07:40:17+00:00,,1,0,17,https://twitter.com/TomqTomq1/status/1407966794330038274
RafalPikula,"Odpadli Turcy, Węgrzy, Rosjanie, Polacy. Autorytarne kraje poza Euro. I to jest piękne &lt;3 #POLSWE #GERHUNG",2021-06-24 07:39:40+00:00,Warszawa,1,0,291,https://twitter.com/RafalPikula/status/1407966639388254210
YEJIC4TGIRL,nie bo ja mam taką teorie że po pijaku polski piłkarz ze szwedzkim założyli się że jak Szwecja przegra mecz to oddaje zrabowane rzeczy a jak wygra to robi potop #POLSWE #SWEPOL,2021-06-24 07:23:06+00:00,,1,0,47,https://twitter.com/YEJIC4TGIRL/status/1407962471848103936
S_Malikowski,"Tego Pana niezwłocznie z Głosu Szczecińskiego bym wypierdolił za pisanie takich idiotyzmów. Rozumiem rozgoryczenie, ale jest Pan dziennikarzem i ktoś to jednak czyta - nie róbmy sobie jaj... #POLSWE https://t.co/vTjRozOYak",2021-06-24 07:21:40+00:00,,1,0,144,https://twitter.com/S_Malikowski/status/1407962110303387649
dave_k_89,"Patrząc na każde kolejne niedokładne, niechlujne dośrodkowanie wczoraj - ilu mamy piłkarzy którzy zmobilizuja sie w tej sytuacji, zwiększa jeszcze bardziej koncentracje i poprawia jakosc zagrań? Czy przeciętność ich zadowala? @Sportowy_Kanal @BorekMati #PotopSzwedzki #POLSWE",2021-06-24 07:19:35+00:00,"Rzeszów, Polska",1,0,16,https://twitter.com/dave_k_89/status/1407961587479203842
aszkowalski,"Wczoraj z #EURO2020 odpadła drużyna, która na boisku zostawiła serce. Piłkarze dawali z siebie wszystko, a po meczu, ze łzami w oczach, odśpiewała hymn razem z kibicami. Wczoraj także odpadli Polacy - przepaść jest ogromna. #POL #HUN #mecz #Euro2021 #POLSWE https://t.co/IEBFvve65h",2021-06-24 07:18:25+00:00,,4,0,558,https://twitter.com/aszkowalski/status/1407961292003024896
MaciejSamcik,"@Rafat77987215 @lewy_official Ten, no, jak mu tam. Honor. Oraz honor poprzeczki w meczu #POLSWE ;-)",2021-06-24 07:14:03+00:00,"Warszawa, Polska",0,0,22592,https://twitter.com/MaciejSamcik/status/1407960194592739328
lvdybook,te wszystkie memy z #POLSWE są genialne XDDDD,2021-06-24 07:12:47+00:00,•𝘀𝗵𝗲/𝗵𝗲𝗿,1,1,2373,https://twitter.com/lvdybook/status/1407959873011191810
GrzegorzZadlo,"Co by było w polskich mediach, gdyby wczoraj Polska wygrała ze Szwecją? To że piłkarze zjedli śniadanie, to byłby przy tym pikuś. A co się dzieje w Szwecji? Nic. Są ważniejsze sprawy. @Aftonbladet #POLSWE https://t.co/Judv3A5Ei0",2021-06-24 07:00:54+00:00,"Katowice, Polska",0,0,709,https://twitter.com/GrzegorzZadlo/status/1407956885240791046
Salon24pl,"#EURO2020 . Po porażce ze Szwecją: Polacy, stało się! Komentarz @DobrowolP #POLSWE #SWEPOL 

https://t.co/bLCVPbzncU",2021-06-24 06:57:30+00:00,Polska,0,0,22626,https://twitter.com/Salon24pl/status/1407956029543964677
True_Poland,"Porażka Polski w #EURO2020 to kara za promocję dewiacji. Jeżeli Prezes #Boniek oficjalnie  respektuje #fiutball, to niestety awansu (dzieci) z tego nie będzie. W latach '70, '80 #Polska🇵🇱 z orłem na piersi, znakiem krzyża przed wejściem na murawę szli i wygrywali. #POLSWE #POL https://t.co/KZSWBtcULt",2021-06-24 06:50:19+00:00,Rzeszów ,20,7,5871,https://twitter.com/True_Poland/status/1407954220750360578
SebastianJaw,"Gdyby #Lewandowski
posłuchał #Duda na tajnej naradzie przed meczem #SWEPOL to nie odpadlibyśmy z #EURO2020
.
#ŁączyNasPiłka #POLSWE https://t.co/eGeczysW96",2021-06-24 06:49:33+00:00,Cały Świat,2,0,148,https://twitter.com/SebastianJaw/status/1407954029066559488
ZettelMarek,to jednak był sukces 😂 #POLSWE https://t.co/Rmsz9U46ER,2021-06-24 06:47:59+00:00,,1,0,1007,https://twitter.com/ZettelMarek/status/1407953635871449089
Seba41235131,"Szkoda Roberta bo przez to że odpadli to raczej złotej piłki nie dostanie, dostanie ją zapewne jakiś francuz, albo ronaldo, szkoda że tak to działa, że masz najlepszy sezon w życiu ale reprezentacja jest tak słaba że odpada z jednym punktem na euro, szkoda gadać
#POLSWE #SWEPOL",2021-06-24 06:45:36+00:00,,7,1,2,https://twitter.com/Seba41235131/status/1407953033175126019
kruz_tom,Czy fakt zaszczepienia reprezentacji PL miał wpływ na ich grę? #POLSWE  #UefaEuro2020,2021-06-24 06:41:46+00:00,,0,1,173,https://twitter.com/kruz_tom/status/1407952069399662594
mat_witczak,"Między bogiem, a prawdą, to Polacy też drwią z klęski Polaków #POL #POLSWE https://t.co/ECqQgm5TvX",2021-06-24 06:41:04+00:00,"Poznań, Wielkopolskie",2,0,147,https://twitter.com/mat_witczak/status/1407951891879841792
amodecafe,"ogólnie podsumowując sadze, że w naszej reprezentacji jest bardzo dobry Lewandowski ale on całej jedenastki sam nie pociągnie sooo następnym razem nam się uda jak fabiański będzie na bramce a krychowiaka na ławce posadzą SOUSA DO YOU HEAR ME?????   #POLSWE https://t.co/CcTRSSyJpY",2021-06-24 06:39:22+00:00,❀ 280422 !!! underage,16,3,840,https://twitter.com/amodecafe/status/1407951467303129091
rafalnie,"Byłem wielkim antyfanem Brzęczka, ale patrząc z dzisiejszej perspektywy, tylko i wyłącznie na bilans Sousy, to myślę, że spokojnie może się teraz uśmiechać pod nosem, jednocześnie cedząc przez zaciśnięte zęby ""Miałeś chamie złoty róg..."" 😆 Dzień dobry Polsko! #POLSWE #strefaeuro",2021-06-24 06:37:17+00:00,"Tarnobrzeg, Polska",0,0,394,https://twitter.com/rafalnie/status/1407950939861000199
MIKO_rap1,"Przegrana nie powinna dziwić. Poza dwoma, mamy piłkarzy o małych umiejętnościach. #POLSWE #POL #EURO2020 #Euro2021",2021-06-24 06:31:40+00:00,Warszawa,6,0,2462,https://twitter.com/MIKO_rap1/status/1407949526720299013
True_Poland,"@BoniekZibi ""I cały misterny plan też w pizdu""! #POLSWE #SWEPOL https://t.co/7tzdqfxryn",2021-06-24 06:31:32+00:00,Rzeszów ,8,1,5871,https://twitter.com/True_Poland/status/1407949496164786176
p_kolczu,"Słuchanie ekspertów pokroju Tomaszewskiego, który opowiada kocopoły typu ""nie było drużyny"", ""trener winny wszystkiemu"" jest słabsze, niż nasz wynik na tym euro. #POLSWE #SWEPOL",2021-06-24 06:30:52+00:00,"Złoczew, Polska",3,0,90,https://twitter.com/p_kolczu/status/1407949324336644098
niewiem42642322,"nikt: 
cała Polska jak lewy ratuje honor:
#SWEPOL #Lewandowski #POLSWE https://t.co/9csCsDasYV",2021-06-24 06:30:17+00:00,,70,3,11,https://twitter.com/niewiem42642322/status/1407949181294198785
SzymanekM_,"Po porażce łatwiej skrytykować Sousę, ale ja wolę spojrzeć optymistycznie. Od 20 lat nigdy nie graliśmy tak radosnej piłki. Teraz Kamil Piątkowski zbiera szlify w Salzburgu, Helik podnosi umiejętności w Barnsley, żegnamy się z niektórymi i gramy w piłkę!
#POLSWE 
#PotopSzwedzki",2021-06-24 06:30:00+00:00,"Kraków, Polska",3,1,189,https://twitter.com/SzymanekM_/status/1407949107293982723
aburtan1997,Odpadliśmy z #EURO2020... Na 7 turniejów w XXI wieku tylko raz udało nam się wyjść z grupy. Gdzie leżą przyczyny tragicznego stanu polskiej piłki? Obejrzycie podcast #ZaBurtąPytan poświęcony polskiej reprezentacji ➡️ https://t.co/FkvuxlLkde #POLSWE,2021-06-24 06:28:10+00:00,"Kraków, Polska",4,0,104,https://twitter.com/aburtan1997/status/1407948648676216832
LukPawlowski,"Oczywiście, styl jest ważny, poświęcenie też, ale ostatecznie w grupie ze Słowacją zajęliśmy ostatnie miejsce. I z tego trzeba się rozliczać, a nie z 30 minut meczu ze Szwecją. #POLSWE",2021-06-24 06:21:48+00:00,"Warszawa, Polska",9,0,4883,https://twitter.com/LukPawlowski/status/1407947046276014080
healthylifeesse,te chipsy&gt;&gt;&gt;&gt;&gt;&gt;&gt; jakiekolwiek inne chipsy #POLSWE #tweetme https://t.co/Q5JGZ1DGTn,2021-06-24 06:21:28+00:00,,2,1,139,https://twitter.com/healthylifeesse/status/1407946961777565697
MarekSzabranski,"Widzę, że już wszystko jasne. Winnymi tegorocznej klęski piłkarzy są Boniek i Szpakowski 🤷🏻‍♂️🧐 Podpowiadam, Covid wszystko przyjmie, można jeszcze tutaj poszukać przyczyn stanu rzeczy  

#łączynaspiłka #SWEPOL #POLSWE",2021-06-24 06:19:04+00:00,Warsaw,2,0,271,https://twitter.com/MarekSzabranski/status/1407946355637637126
zawodsedzia,"Dzień dobry! Już na spokojnie i bez emocji... Polsce należał się rzut karny! Powtórki pokazują bez cienia wątpliwości, że Krychowiak został kopnięty przez rywala. A VAR? eh... #POLSWE @SportINTERIA 
https://t.co/IBwM5GU9zu",2021-06-24 06:07:35+00:00,"Bydgoszcz, Polska",28,3,9437,https://twitter.com/zawodsedzia/status/1407943466655617024
PiotrGolos,"Te powtarzane z uporem maniaka banały Szpakowskiego, głoszone z uniesieniem równym objawianiu prawd absolutnych, spektakularne pomyłki i po prostu brak wiedzy i wyczucia tego, co się dzieje na boisku, są nie do zniesienia. Żegnam bez żalu #POLSWE #UefaEuro2020 @sport_tvppl",2021-06-24 06:05:45+00:00,Warsaw/ Sopot 🇵🇱🇪🇺,1,0,1320,https://twitter.com/PiotrGolos/status/1407943005881970695
rychuzzago,"polacy specjalnie odpadli z euro żeby Świerczok i jeszcze Kozłowski się przygotowali na Ekstraklasę, która rusza już za miesiąc 💪🏾🇵🇱#POLSWE",2021-06-24 06:04:13+00:00,"Wrocław, Polska",0,0,12,https://twitter.com/rychuzzago/status/1407942618823208963
Salon24pl,"#EURO2020   Polska po Euro w kontekście nie tylko ostatniego meczu ze Szwecją. Nowy tekst Bernarda Łacha #POLSWE #SWEPOL 

https://t.co/eTiJEMK4ry",2021-06-24 05:59:15+00:00,Polska,0,0,22626,https://twitter.com/Salon24pl/status/1407941368324952066
SportSE_pl,"Taka atmosfera w szatni po #POLSWE nie powinna dziwić!

#Euro2020 
https://t.co/SsLT0MRUUX",2021-06-24 05:50:03+00:00,Warszawa,0,0,1335,https://twitter.com/SportSE_pl/status/1407939056315535360
lilystinylies,"Tak było nie zmyślam 
#SWEPOL #POLSWE https://t.co/fs3S0Q2W95",2021-06-24 05:42:31+00:00,she/her,229,25,638,https://twitter.com/lilystinylies/status/1407937160586698752
Zyga10176391,"Przed meczem Polski ze Szwecją, na zbliżeniu podczas odgrywaniu hymnów zauważyłem dziwną rzecz. Oczy polskich piłkarzy wyglądały jakoś inaczej, jakby załzawione. Czy ktoś umarł? I ten brak koncentracji na początku meczu...

#POLSWE 
#EURO2020 
#strefaeuro",2021-06-24 05:42:24+00:00,Ezoteryczny Poznań,0,0,27,https://twitter.com/Zyga10176391/status/1407937130454786049
karol_drzewicki,"Gdyby Robin #Olsen nie był wczoraj w fantastycznej formie to mielibyśmy 1/8. Nasz pech naszym pechem ale gościu zagrał kapitalne spotkanie w bramce Szwedów.

#POLSWE",2021-06-24 05:41:45+00:00,"Gdańsk, Polska",1,0,48,https://twitter.com/karol_drzewicki/status/1407936965547286530
Czarolo,"W tej reprezentacji nie rozumiem dwóch rzeczy:
1. Ustawienia 3-5-2 gdzie jesteśmy wszędzie spóźnieni, grając w 4-4-2 przynajmniej wiemy gdzie mamy biegać i dobrze presujemy 
2. Krychowiaka a raczej Sousy ze on gra.   #pol #POLSWE #EURO2020",2021-06-24 05:38:01+00:00,"Mazowieckie, Polska",3,0,23,https://twitter.com/Czarolo/status/1407936024903405575
