compound,negative,neutral,positive
-0.3818,0.387,0.472,0.142
-0.4404,0.367,0.633,0.0
-0.1027,0.149,0.851,0.0
-0.6597,0.688,0.312,0.0
0.0,0.0,1.0,0.0
-0.4215,0.318,0.682,0.0
0.5574,0.0,0.735,0.265
0.0,0.0,1.0,0.0
0.2732,0.0,0.704,0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7825,0.662,0.338,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.3987,0.0,0.817,0.183
0.0,0.0,1.0,0.0
0.1531,0.365,0.208,0.427
0.4404,0.0,0.674,0.326
-0.5106,0.292,0.708,0.0
0.6369,0.0,0.323,0.677
-0.1531,0.151,0.849,0.0
-0.4404,0.367,0.633,0.0
-0.4767,0.383,0.617,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4588,0.0,0.625,0.375
0.4939,0.0,0.686,0.314
0.3818,0.0,0.606,0.394
0.0,0.0,1.0,0.0
-0.918,0.521,0.479,0.0
0.4215,0.0,0.417,0.583
0.0,0.0,1.0,0.0
0.4404,0.0,0.508,0.492
-0.7579,0.419,0.581,0.0
0.4404,0.0,0.633,0.367
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7906,0.241,0.759,0.0
0.2732,0.122,0.704,0.174
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8473,0.0,0.268,0.732
0.4215,0.0,0.263,0.737
-0.7418,0.473,0.527,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5868,0.0,0.51,0.49
-0.6696,0.523,0.477,0.0
0.4404,0.0,0.256,0.744
-0.8176,0.517,0.483,0.0
-0.596,0.392,0.608,0.0
0.8176,0.0,0.19,0.81
0.5707,0.0,0.822,0.178
-0.296,0.688,0.312,0.0
0.3612,0.0,0.545,0.455
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.5859,0.0,0.787,0.213
0.0,0.0,1.0,0.0
-0.4359,0.268,0.61,0.122
-0.5848,0.655,0.345,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.682,0.318
-0.5584,0.315,0.685,0.0
0.25,0.0,0.6,0.4
0.3612,0.278,0.253,0.468
-0.34,0.375,0.625,0.0
-0.8481,0.697,0.303,0.0
0.0,0.0,1.0,0.0
-0.2481,1.0,0.0,0.0
-0.3612,0.333,0.667,0.0
0.0,0.0,1.0,0.0
0.6632,0.0,0.73,0.27
-0.6369,0.464,0.536,0.0
-0.6988,0.42,0.58,0.0
0.0,0.0,1.0,0.0
0.4678,0.0,0.787,0.213
0.0,0.0,1.0,0.0
-0.25,0.5,0.143,0.357
-0.7351,0.508,0.492,0.0
0.0,0.0,1.0,0.0
-0.4497,0.264,0.587,0.149
0.0,0.0,1.0,0.0
0.6776,0.0,0.305,0.695
-0.6597,0.595,0.405,0.0
0.0,0.0,1.0,0.0
0.8807,0.0,0.164,0.836
0.2263,0.128,0.677,0.195
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.561,0.439
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
-0.8573,0.809,0.191,0.0
0.4404,0.0,0.791,0.209
0.2584,0.0,0.663,0.337
0.0,0.0,1.0,0.0
0.6369,0.0,0.625,0.375
-0.6597,0.231,0.769,0.0
0.659,0.0,0.477,0.523
0.0,0.0,1.0,0.0
-0.296,0.512,0.233,0.256
0.659,0.0,0.477,0.523
-0.5423,0.538,0.462,0.0
-0.4767,0.341,0.659,0.0
-0.5006,0.447,0.553,0.0
0.0,0.0,1.0,0.0
0.0772,0.253,0.46,0.287
0.0,0.0,1.0,0.0
-0.296,0.306,0.694,0.0
-0.5423,0.538,0.462,0.0
0.0772,0.148,0.69,0.163
0.0,0.0,1.0,0.0
-0.7096,0.496,0.504,0.0
0.0,0.0,1.0,0.0
0.2714,0.0,0.657,0.343
0.5574,0.0,0.526,0.474
0.2163,0.089,0.766,0.144
0.5267,0.0,0.805,0.195
-0.4767,0.437,0.563,0.0
0.0,0.0,1.0,0.0
0.4215,0.0,0.588,0.412
0.4588,0.0,0.667,0.333
-0.296,0.355,0.645,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.357,0.0,0.816,0.184
-0.3612,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.197,0.382,0.42
0.2732,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.4927,0.0,0.715,0.285
0.0,0.0,1.0,0.0
0.2942,0.0,0.578,0.422
0.0,0.0,1.0,0.0
-0.5423,0.333,0.667,0.0
-0.3818,0.537,0.122,0.341
0.4404,0.0,0.58,0.42
0.0,0.0,1.0,0.0
0.4588,0.0,0.5,0.5
0.0,0.0,1.0,0.0
0.6964,0.17,0.434,0.397
0.6696,0.0,0.756,0.244
-0.4215,0.583,0.417,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7096,0.0,0.404,0.596
-0.9331,0.543,0.457,0.0
0.2263,0.0,0.513,0.487
0.0,0.0,1.0,0.0
-0.594,0.659,0.341,0.0
0.0,0.0,1.0,0.0
0.5423,0.108,0.662,0.23
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.192,0.808
-0.5046,0.352,0.648,0.0
0.6239,0.0,0.631,0.369
0.7096,0.0,0.543,0.457
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.407,0.349,0.244
0.0516,0.395,0.197,0.408
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.658,0.729,0.271,0.0
0.0,0.0,1.0,0.0
-0.5962,0.492,0.508,0.0
-0.4215,0.491,0.278,0.231
-0.4184,0.582,0.418,0.0
0.6973,0.0,0.557,0.443
-0.6408,0.809,0.191,0.0
0.3182,0.0,0.867,0.133
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.706,0.294
-0.3612,0.358,0.407,0.236
-0.5423,0.241,0.759,0.0
0.5095,0.0,0.233,0.767
0.0,0.0,1.0,0.0
0.6361,0.0,0.323,0.677
0.0,0.0,1.0,0.0
-0.2732,0.298,0.496,0.207
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6239,0.0,0.55,0.45
0.0,0.0,1.0,0.0
0.0772,0.188,0.598,0.214
-0.8338,0.724,0.276,0.0
0.8402,0.0,0.357,0.643
0.3353,0.0,0.716,0.284
0.0,0.0,1.0,0.0
-0.128,0.143,0.857,0.0
0.0,0.0,1.0,0.0
-0.4559,0.269,0.593,0.138
0.357,0.0,0.885,0.115
0.0,0.0,1.0,0.0
0.4215,0.0,0.588,0.412
0.7717,0.0,0.206,0.794
0.2732,0.0,0.588,0.412
-0.7825,0.632,0.368,0.0
-0.4754,0.607,0.393,0.0
0.4404,0.0,0.256,0.744
0.3612,0.0,0.667,0.333
-0.4588,0.231,0.769,0.0
-0.7845,0.697,0.303,0.0
0.0,0.0,1.0,0.0
0.6808,0.0,0.395,0.605
0.0,0.0,1.0,0.0
0.5267,0.0,0.185,0.815
0.4404,0.0,0.734,0.266
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.206,0.28,0.514
0.0,0.0,1.0,0.0
-0.4389,0.366,0.634,0.0
0.128,0.0,0.842,0.158
0.2023,0.0,0.735,0.265
0.2714,0.0,0.705,0.295
0.5574,0.0,0.395,0.605
-0.5423,0.538,0.462,0.0
0.4939,0.0,0.775,0.225
0.0772,0.206,0.561,0.234
-0.4215,0.583,0.417,0.0
-0.5106,0.281,0.719,0.0
-0.34,0.545,0.455,0.0
0.0,0.0,1.0,0.0
0.0772,0.227,0.515,0.258
0.7427,0.0,0.656,0.344
0.3612,0.0,0.737,0.263
-0.4153,0.299,0.499,0.201
0.0,0.0,1.0,0.0
0.4754,0.0,0.393,0.607
0.6369,0.0,0.625,0.375
0.0,0.0,1.0,0.0
0.4215,0.0,0.641,0.359
-0.296,0.236,0.608,0.155
0.0,0.0,1.0,0.0
0.6597,0.0,0.843,0.157
-0.7133,0.426,0.574,0.0
0.1511,0.0,0.863,0.137
-0.296,0.688,0.312,0.0
-0.296,0.524,0.476,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
-0.34,0.545,0.455,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5267,0.405,0.595,0.0
0.5267,0.127,0.556,0.317
0.0,0.0,1.0,0.0
0.2732,0.0,0.811,0.189
0.5267,0.0,0.37,0.63
-0.2617,0.672,0.328,0.0
-0.0516,0.385,0.256,0.359
-0.25,0.431,0.278,0.292
-0.4767,0.341,0.659,0.0
-0.5709,0.251,0.749,0.0
0.0,0.0,1.0,0.0
0.6124,0.0,0.0,1.0
-0.4215,0.483,0.517,0.0
-0.4767,0.608,0.392,0.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.357,0.643
-0.4137,0.187,0.813,0.0
-0.4767,0.508,0.492,0.0
0.4404,0.0,0.256,0.744
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.357,0.0,0.763,0.237
-0.5707,0.187,0.813,0.0
0.4215,0.0,0.417,0.583
0.2577,0.317,0.272,0.411
0.7184,0.0,0.455,0.545
0.0,0.0,1.0,0.0
0.5319,0.0,0.762,0.238
0.659,0.0,0.185,0.815
0.2732,0.2,0.519,0.281
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.268,0.244,0.488
-0.4404,0.266,0.734,0.0
-0.296,0.398,0.341,0.261
0.0,0.0,1.0,0.0
0.6369,0.0,0.192,0.808
-0.1027,0.189,0.811,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.0,1.0
0.0772,0.227,0.515,0.258
0.4404,0.0,0.256,0.744
-0.1027,0.189,0.811,0.0
-0.5216,0.402,0.598,0.0
-0.5574,0.465,0.202,0.333
0.5255,0.0,0.228,0.772
0.6696,0.0,0.667,0.333
-0.4404,0.42,0.58,0.0
0.0,0.0,1.0,0.0
-0.2481,0.222,0.778,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.588,0.412
0.0,0.0,1.0,0.0
0.6369,0.0,0.323,0.677
0.34,0.0,0.821,0.179
0.0,0.0,1.0,0.0
0.1779,0.182,0.579,0.24
0.7783,0.0,0.339,0.661
0.0,0.0,1.0,0.0
-0.5719,0.402,0.598,0.0
0.4118,0.243,0.324,0.432
0.7003,0.0,0.341,0.659
0.2732,0.0,0.488,0.512
0.4003,0.0,0.839,0.161
0.5719,0.0,0.73,0.27
0.4404,0.0,0.508,0.492
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.8442,0.669,0.331,0.0
0.0,0.0,1.0,0.0
-0.296,0.524,0.476,0.0
0.0772,0.253,0.46,0.287
-0.4404,0.42,0.58,0.0
-0.5994,0.661,0.339,0.0
0.6705,0.0,0.421,0.579
0.4588,0.0,0.75,0.25
-0.6486,0.683,0.317,0.0
-0.4199,0.411,0.589,0.0
-0.7644,0.767,0.233,0.0
-0.4767,0.437,0.563,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6597,0.424,0.407,0.169
-0.296,0.688,0.312,0.0
-0.5451,0.381,0.48,0.139
0.6697,0.0,0.609,0.391
0.5574,0.0,0.625,0.375
-0.34,0.706,0.294,0.0
0.802,0.0,0.196,0.804
0.0772,0.34,0.291,0.369
-0.7184,0.6,0.4,0.0
0.6893,0.0,0.345,0.655
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
-0.4005,0.402,0.598,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7507,0.575,0.425,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4404,0.42,0.58,0.0
0.5267,0.0,0.541,0.459
0.6361,0.0,0.323,0.677
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6096,0.0,0.43,0.57
0.0,0.0,1.0,0.0
-0.6792,0.328,0.556,0.116
0.2732,0.0,0.704,0.296
-0.5106,0.417,0.583,0.0
0.0387,0.13,0.729,0.14
0.4588,0.0,0.5,0.5
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5871,0.388,0.612,0.0
-0.296,0.355,0.645,0.0
0.5256,0.172,0.391,0.437
-0.4767,0.608,0.392,0.0
0.0,0.0,1.0,0.0
0.743,0.0,0.291,0.709
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
-0.7633,0.622,0.378,0.0
0.0,0.0,1.0,0.0
0.6335,0.0,0.59,0.41
0.3818,0.0,0.606,0.394
-0.4466,0.295,0.705,0.0
0.6369,0.0,0.323,0.677
-0.5895,0.305,0.695,0.0
-0.4215,0.483,0.517,0.0
0.0772,0.253,0.46,0.287
-0.4404,0.42,0.58,0.0
0.0,0.0,1.0,0.0
0.0772,0.173,0.63,0.197
0.0,0.0,1.0,0.0
-0.296,0.688,0.312,0.0
-0.4767,0.371,0.464,0.166
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.719,0.281
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.189,0.811
0.0772,0.206,0.561,0.234
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6408,0.809,0.191,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.556,0.444
-0.5423,0.28,0.72,0.0
0.0,0.0,1.0,0.0
-0.7213,0.386,0.614,0.0
0.4754,0.0,0.492,0.508
-0.6124,0.571,0.429,0.0
-0.7906,0.538,0.462,0.0
0.3182,0.0,0.303,0.697
0.5984,0.0,0.507,0.493
0.0,0.0,1.0,0.0
0.5574,0.0,0.526,0.474
-0.296,0.524,0.476,0.0
-0.5423,0.778,0.222,0.0
0.4019,0.0,0.426,0.574
-0.5423,0.778,0.222,0.0
-0.296,0.355,0.645,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0772,0.376,0.108,0.516
0.0,0.0,1.0,0.0
0.0772,0.206,0.561,0.234
-0.25,0.389,0.333,0.278
-0.6887,0.401,0.599,0.0
0.6369,0.0,0.417,0.583
0.0772,0.227,0.515,0.258
-0.7906,0.875,0.125,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2247,0.159,0.841,0.0
0.3612,0.0,0.737,0.263
-0.34,0.461,0.263,0.276
0.3612,0.0,0.444,0.556
-0.8658,0.635,0.365,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.3818,0.405,0.397,0.198
0.0,0.0,1.0,0.0
-0.4767,0.256,0.744,0.0
-0.8728,0.555,0.34,0.105
-0.6876,0.483,0.517,0.0
0.0,0.0,1.0,0.0
-0.6037,0.139,0.819,0.043
-0.4767,0.756,0.244,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.4754,0.0,0.244,0.756
0.0,0.0,1.0,0.0
0.4215,0.0,0.641,0.359
0.0,0.0,1.0,0.0
-0.34,0.545,0.455,0.0
0.357,0.0,0.763,0.237
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.256,0.744
0.0,0.0,1.0,0.0
0.5859,0.0,0.678,0.322
0.5267,0.186,0.349,0.465
0.9153,0.0,0.145,0.855
-0.8431,0.617,0.383,0.0
0.0,0.0,1.0,0.0
0.5824,0.0,0.346,0.654
0.0,0.0,1.0,0.0
0.3544,0.16,0.6,0.24
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.179,0.821
0.0,0.0,1.0,0.0
0.5859,0.0,0.441,0.559
0.0,0.0,1.0,0.0
-0.5267,0.459,0.541,0.0
0.4374,0.0,0.581,0.419
0.0,0.0,1.0,0.0
-0.6486,0.589,0.411,0.0
0.705,0.0,0.461,0.539
-0.3818,0.25,0.625,0.125
-0.4184,0.582,0.418,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.513,0.487
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.1779,0.4,0.118,0.482
0.3382,0.0,0.676,0.324
-0.5994,0.661,0.339,0.0
-0.743,0.863,0.137,0.0
-0.2023,0.312,0.425,0.263
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.2382,0.31,0.331,0.359
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.4404,0.0,0.256,0.744
-0.5423,0.368,0.632,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
-0.0258,0.231,0.544,0.224
-0.296,0.423,0.577,0.0
0.0,0.0,1.0,0.0
-0.3818,0.722,0.278,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8074,0.0,0.108,0.892
0.0,0.0,1.0,0.0
-0.7507,0.643,0.357,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.204,0.796
-0.128,0.538,0.0,0.462
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3382,0.0,0.455,0.545
0.0,0.0,1.0,0.0
-0.4767,0.205,0.795,0.0
-0.8271,0.606,0.394,0.0
-0.8555,0.266,0.734,0.0
0.0,0.0,1.0,0.0
-0.4588,0.5,0.5,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.163,0.69,0.148
0.0,0.0,1.0,0.0
0.34,0.0,0.455,0.545
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.192,0.808
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
0.0,0.0,0.0,0.0
0.2484,0.344,0.156,0.499
0.0258,0.385,0.11,0.505
0.0,0.0,1.0,0.0
-0.6908,0.74,0.26,0.0
0.0,0.0,1.0,0.0
0.6249,0.0,0.328,0.672
0.0,0.0,1.0,0.0
-0.0258,0.084,0.916,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.2263,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.256,0.744
0.6597,0.0,0.357,0.643
0.3506,0.283,0.252,0.465
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6476,0.518,0.482,0.0
0.431,0.0,0.513,0.487
-0.5106,0.623,0.377,0.0
0.0,0.0,1.0,0.0
0.2023,0.178,0.652,0.17
-0.7906,0.875,0.125,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.455,0.545
-0.7507,0.73,0.27,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.0,1.0
0.4588,0.0,0.5,0.5
0.7964,0.0,0.123,0.877
0.0,0.0,1.0,0.0
0.6523,0.0,0.48,0.52
-0.4003,0.729,0.271,0.0
0.2732,0.0,0.792,0.208
-0.5423,0.538,0.462,0.0
-0.4466,0.746,0.254,0.0
-0.6908,0.851,0.149,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.656,0.344
0.0,0.0,1.0,0.0
-0.6908,0.588,0.412,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.7102,0.425,0.575,0.0
0.34,0.0,0.625,0.375
-0.5423,0.538,0.462,0.0
0.5719,0.0,0.448,0.552
0.4754,0.0,0.492,0.508
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.27,0.73
-0.5994,0.661,0.339,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4927,0.0,0.385,0.615
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.602,0.398
0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.7328,0.393,0.607,0.0
-0.296,0.423,0.577,0.0
0.1706,0.37,0.195,0.435
0.0,0.0,1.0,0.0
0.3182,0.0,0.777,0.223
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5106,0.623,0.377,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.476,0.524
-0.1779,0.376,0.323,0.301
-0.1531,0.131,0.726,0.142
0.765,0.0,0.233,0.767
0.0,0.0,1.0,0.0
-0.4215,0.583,0.417,0.0
0.5719,0.0,0.448,0.552
0.5719,0.0,0.73,0.27
-0.4588,0.429,0.571,0.0
0.0,0.0,1.0,0.0
-0.6486,0.683,0.317,0.0
0.0,0.0,1.0,0.0
0.34,0.226,0.323,0.452
-0.802,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.5719,0.552,0.448,0.0
0.3612,0.0,0.783,0.217
0.3182,0.0,0.303,0.697
-0.6808,1.0,0.0,0.0
-0.807,0.879,0.121,0.0
0.6369,0.0,0.0,1.0
0.6808,0.0,0.641,0.359
-0.4588,0.25,0.75,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.642,0.358
0.0,0.0,1.0,0.0
0.4404,0.161,0.46,0.379
-0.2732,0.246,0.571,0.183
-0.5859,0.706,0.294,0.0
0.2732,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.678,0.322
-0.6597,0.329,0.671,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4588,0.188,0.812,0.0
-0.7783,0.362,0.638,0.0
0.4767,0.0,0.0,1.0
-0.2057,0.168,0.832,0.0
-0.5267,0.63,0.37,0.0
-0.296,0.688,0.312,0.0
-0.7351,0.861,0.139,0.0
-0.4019,0.124,0.876,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.448,0.552
0.0,0.0,1.0,0.0
0.8176,0.0,0.737,0.263
0.0,0.0,1.0,0.0
-0.5267,0.63,0.37,0.0
-0.7906,0.7,0.3,0.0
-0.5267,0.773,0.227,0.0
0.3182,0.0,0.303,0.697
0.3818,0.0,0.435,0.565
-0.0772,0.455,0.0,0.545
-0.5423,0.538,0.462,0.0
-0.8204,0.791,0.209,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.789,0.211
0.4215,0.0,0.0,1.0
0.0258,0.293,0.4,0.307
-0.6705,0.529,0.471,0.0
0.0276,0.118,0.759,0.123
0.34,0.338,0.147,0.515
0.6204,0.0,0.496,0.504
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.408,0.592
-0.3818,0.565,0.435,0.0
0.0,0.0,1.0,0.0
0.4995,0.0,0.65,0.35
0.3182,0.0,0.566,0.434
0.0772,0.0,0.794,0.206
-0.4019,0.231,0.769,0.0
0.0,0.0,1.0,0.0
-0.6808,0.697,0.303,0.0
0.5859,0.0,0.172,0.828
0.2235,0.0,0.679,0.321
0.0,0.0,1.0,0.0
-0.68,0.36,0.53,0.11
-0.4588,0.375,0.625,0.0
0.5106,0.0,0.377,0.623
-0.5423,0.538,0.462,0.0
0.743,0.0,0.241,0.759
-0.6908,1.0,0.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.3182,0.465,0.202,0.333
0.6369,0.0,0.161,0.839
0.0,0.0,1.0,0.0
0.2732,0.0,0.588,0.412
-0.7845,0.526,0.286,0.189
0.0772,0.244,0.488,0.268
0.4215,0.0,0.517,0.483
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.706,0.294
0.0,0.0,1.0,0.0
-0.6249,0.503,0.196,0.301
0.0,0.0,1.0,0.0
0.5994,0.271,0.155,0.574
-0.1027,0.532,0.0,0.468
-0.6902,0.458,0.387,0.155
-0.5829,0.43,0.57,0.0
-0.5095,0.622,0.378,0.0
-0.5267,0.531,0.469,0.0
0.0,0.0,1.0,0.0
-0.6808,0.304,0.583,0.113
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.6705,0.0,0.0,1.0
0.0,0.0,1.0,0.0
-0.296,0.239,0.761,0.0
-0.5423,0.467,0.533,0.0
0.2263,0.0,0.725,0.275
-0.4019,0.474,0.526,0.0
-0.4019,0.474,0.526,0.0
-0.4497,0.747,0.253,0.0
-0.4588,0.2,0.8,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7351,0.474,0.526,0.0
-0.0516,0.217,0.58,0.203
-0.5267,0.63,0.37,0.0
0.0516,0.265,0.455,0.28
-0.5267,0.468,0.532,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7845,0.697,0.303,0.0
-0.8776,0.341,0.582,0.077
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7783,0.382,0.618,0.0
-0.4019,0.105,0.895,0.0
0.0,0.0,1.0,0.0
-0.296,0.524,0.476,0.0
0.0,0.0,1.0,0.0
-0.5413,0.2,0.8,0.0
0.0516,0.246,0.493,0.261
0.0,0.0,1.0,0.0
-0.34,0.545,0.455,0.0
-0.6408,0.679,0.321,0.0
-0.4019,0.231,0.769,0.0
0.5106,0.0,0.548,0.452
-0.5423,0.156,0.844,0.0
0.0,0.0,1.0,0.0
-0.5938,0.548,0.452,0.0
-0.5106,0.452,0.548,0.0
0.7003,0.0,0.463,0.537
-0.5122,0.463,0.537,0.0
0.5719,0.0,0.519,0.481
0.0,0.0,1.0,0.0
-0.8316,0.661,0.339,0.0
-0.6808,0.528,0.472,0.0
0.6986,0.101,0.594,0.305
0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.6726,0.668,0.095,0.237
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.25,0.0,0.778,0.222
0.5574,0.0,0.714,0.286
-0.0772,0.161,0.699,0.14
-0.2263,0.297,0.495,0.208
0.5267,0.258,0.227,0.515
0.471,0.239,0.369,0.392
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
-0.7579,0.867,0.133,0.0
-0.4588,0.75,0.25,0.0
-0.6956,0.268,0.732,0.0
0.0,0.0,1.0,0.0
